action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,422058,[],CHEMBL805346,Displacement of [125I]- RTI-55 from Serotonin transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,,,CHEMBL1135775,J Med Chem,2002.0,"{'bei': '16.60', 'le': '0.36', 'lle': '1.95', 'sei': '16.38'}",CHEMBL132955,,CHEMBL132955,5.87,0,http://www.openphacts.org/units/Nanomolar,253111,=,1,1,=,,Ki,nM,,1347.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1347.0
,,426641,[],CHEMBL805347,Displacement of [125I]RT155 binding in HEK cells expressing human SERT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg Med Chem Lett,2003.0,"{'bei': '22.97', 'le': '0.44', 'lle': '4.90', 'sei': '15.29'}",CHEMBL335423,,CHEMBL335423,7.34,0,http://www.openphacts.org/units/Nanomolar,254389,=,1,1,=,,Ki,nM,,46.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,46.0
,,427102,[],CHEMBL872702,Binding affinity for serotonin transporter using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J Med Chem,2000.0,"{'bei': '14.67', 'le': '0.27', 'lle': '0.76', 'sei': '26.51'}",CHEMBL67078,,CHEMBL67078,6.50,0,http://www.openphacts.org/units/Nanomolar,117063,=,1,1,=,,Ki,nM,,320.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.32
,,427243,[],CHEMBL805346,Displacement of [125I]- RTI-55 from Serotonin transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J Med Chem,2002.0,"{'bei': '19.02', 'le': '0.37', 'lle': '3.37', 'sei': '13.29'}",CHEMBL132082,,CHEMBL132082,5.99,0,http://www.openphacts.org/units/Nanomolar,253109,=,1,1,=,,Ki,nM,,1030.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1030.0
,,428348,[],CHEMBL872702,Binding affinity for serotonin transporter using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J Med Chem,2000.0,"{'bei': '13.55', 'le': '0.25', 'lle': '0.57', 'sei': '24.70'}",CHEMBL417035,,CHEMBL417035,6.05,0,http://www.openphacts.org/units/Nanomolar,117055,=,1,1,=,,Ki,nM,,890.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.89
,,428358,[],CHEMBL872702,Binding affinity for serotonin transporter using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,,,CHEMBL1133662,J Med Chem,2000.0,"{'bei': '13.62', 'le': '0.25', 'lle': '0.46', 'sei': '39.95'}",CHEMBL69380,,CHEMBL69380,6.28,0,http://www.openphacts.org/units/Nanomolar,117064,=,1,1,=,,Ki,nM,,530.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.53
,,428462,[],CHEMBL805346,Displacement of [125I]- RTI-55 from Serotonin transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J Med Chem,2002.0,"{'bei': '18.11', 'le': '0.35', 'lle': '3.08', 'sei': '12.65'}",CHEMBL132954,,CHEMBL132954,5.70,0,http://www.openphacts.org/units/Nanomolar,253110,=,1,1,=,,Ki,nM,,1990.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1990.0
,,430890,[],CHEMBL805346,Displacement of [125I]- RTI-55 from Serotonin transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J Med Chem,2002.0,"{'bei': '28.22', 'le': '0.55', 'lle': '4.08', 'sei': '48.62'}",CHEMBL336613,,CHEMBL336613,7.58,0,http://www.openphacts.org/units/Nanomolar,253129,=,1,1,=,,Ki,nM,,26.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,26.0
,,432211,[],CHEMBL805241,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCCN21,,,CHEMBL1135776,J Med Chem,2002.0,"{'bei': '23.68', 'le': '0.45', 'lle': '4.11', 'sei': '23.05'}",CHEMBL334577,,CHEMBL334577,8.26,0,http://www.openphacts.org/units/Nanomolar,253530,=,1,1,=,,Ki,nM,,5.5,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,5.5
,,433472,[],CHEMBL805518,Compound was evaluated for its binding affinity towards human serotonin transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc2[nH]c(-c3ccccc3)c(CCN(C)C)c2c1,,,CHEMBL1133711,J Med Chem,2000.0,"{'bei': '18.10', 'le': '0.33', 'lle': '1.38', 'sei': '18.85'}",CHEMBL7318,,CHEMBL7318,5.33,0,http://www.openphacts.org/units/Nanomolar,2161,=,1,1,=,,Ki,nM,,4700.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,4700.0
,,435220,[],CHEMBL805242,Inhibitory activity of compound against serotonin transport by RB5-5-HT transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(n4ccc5cc(F)ccc54)CC1CC3)CO2,,,CHEMBL1147408,Bioorg Med Chem Lett,2004.0,"{'bei': '19.19', 'le': '0.36', 'lle': '3.36', 'sei': '22.51'}",CHEMBL150050,,CHEMBL150050,8.07,0,http://www.openphacts.org/units/Nanomolar,290308,=,1,1,=,,Ki,nM,,8.5,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,8.5
,,441146,[],CHEMBL805518,Compound was evaluated for its binding affinity towards human serotonin transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,,,CHEMBL1133711,J Med Chem,2000.0,,CHEMBL7143,,CHEMBL7143,,0,http://www.openphacts.org/units/Nanomolar,2165,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,442704,[],CHEMBL805241,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc3ccccc3c2)c2ccc3ccccc3c2C2=NCCN21,,,CHEMBL1135776,J Med Chem,2002.0,"{'bei': '22.71', 'le': '0.40', 'lle': '3.70', 'sei': '22.21'}",CHEMBL340281,,CHEMBL340281,7.96,0,http://www.openphacts.org/units/Nanomolar,253531,=,1,1,=,,Ki,nM,,11.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,11.0
,,445422,[],CHEMBL805241,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCN21,,,CHEMBL1135776,J Med Chem,2002.0,"{'bei': '19.86', 'le': '0.38', 'lle': '2.89', 'sei': '18.56'}",CHEMBL133646,,CHEMBL133646,6.65,0,http://www.openphacts.org/units/Nanomolar,253532,=,1,1,=,,Ki,nM,,224.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,224.0
,,447253,[],CHEMBL805242,Inhibitory activity of compound against serotonin transport by RB5-5-HT transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc(Cl)c(Cl)c4)CC1CC3)CO2,,,CHEMBL1147408,Bioorg Med Chem Lett,2004.0,"{'bei': '19.26', 'le': '0.39', 'lle': '2.87', 'sei': '26.93'}",CHEMBL149776,,CHEMBL149776,8.33,0,http://www.openphacts.org/units/Nanomolar,290310,=,1,1,=,,Ki,nM,,4.69,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,4.69
,,449753,[],CHEMBL805242,Inhibitory activity of compound against serotonin transport by RB5-5-HT transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc5ccccc5c4)CC1CC3)CO2,,,CHEMBL1147408,Bioorg Med Chem Lett,2004.0,"{'bei': '21.41', 'le': '0.39', 'lle': '3.54', 'sei': '28.63'}",CHEMBL357321,,CHEMBL357321,8.85,0,http://www.openphacts.org/units/Nanomolar,290306,=,1,1,=,,Ki,nM,,1.4,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1.4
,,451943,[],CHEMBL805241,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=N[C@H]3CCCC[C@@H]3N21,,,CHEMBL1135776,J Med Chem,2002.0,"{'bei': '18.36', 'le': '0.35', 'lle': '2.30', 'sei': '17.36'}",CHEMBL337020,,CHEMBL337020,6.22,0,http://www.openphacts.org/units/Nanomolar,253537,=,1,1,=,,Ki,nM,,600.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,600.0
,,458648,[],CHEMBL805241,Inhibition of [125I]- RTI -55 binding at the Serotonin transporter sites on HEK-hSERT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,,,CHEMBL1135776,J Med Chem,2002.0,"{'bei': '28.76', 'le': '0.51', 'lle': '5.53', 'sei': '24.11'}",CHEMBL132676,,CHEMBL132676,8.64,0,http://www.openphacts.org/units/Nanomolar,253528,=,1,1,=,,Ki,nM,,2.3,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2.3
,,459632,[],CHEMBL805518,Compound was evaluated for its binding affinity towards human serotonin transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,,,CHEMBL1133711,J Med Chem,2000.0,,CHEMBL267615,,CHEMBL267615,,0,http://www.openphacts.org/units/Nanomolar,2162,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,461518,[],CHEMBL805242,Inhibitory activity of compound against serotonin transport by RB5-5-HT transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(c4cccc5ccccc45)CC1CC3)CO2,,,CHEMBL1147408,Bioorg Med Chem Lett,2004.0,"{'bei': '18.34', 'le': '0.33', 'lle': '2.28', 'sei': '24.52'}",CHEMBL356904,,CHEMBL356904,7.58,0,http://www.openphacts.org/units/Nanomolar,290307,=,1,1,=,,Ki,nM,,26.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,26.0
,,461522,[],CHEMBL805242,Inhibitory activity of compound against serotonin transport by RB5-5-HT transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(c4cccc5cccnc45)CC1CC3)CO2,,,CHEMBL1147408,Bioorg Med Chem Lett,2004.0,"{'bei': '18.05', 'le': '0.33', 'lle': '2.78', 'sei': '17.07'}",CHEMBL348708,,CHEMBL348708,7.48,0,http://www.openphacts.org/units/Nanomolar,290309,=,1,1,=,,Ki,nM,,33.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,33.0
,,475491,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4s3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '13.84', 'le': '0.27', 'lle': '-0.98', 'sei': '53.00'}",CHEMBL137020,,CHEMBL137020,6.61,0,http://www.openphacts.org/units/Nanomolar,264274,=,1,1,=,,Ki,nM,,246.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,246.0
,,480488,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4[nH]3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '15.32', 'le': '0.28', 'lle': '0.21', 'sei': '24.97'}",CHEMBL538405,,CHEMBL538405,7.06,0,http://www.openphacts.org/units/Nanomolar,264273,=,1,1,=,,Ki,nM,,88.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,88.0
,,484168,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '15.31', 'le': '0.29', 'lle': '1.58', 'sei': '43.92'}",CHEMBL281594,VANOXERINE,CHEMBL281594,6.90,0,http://www.openphacts.org/units/Nanomolar,264267,=,1,1,=,,Ki,nM,,126.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,126.0
,,485350,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '15.94', 'le': '0.30', 'lle': '0.36', 'sei': '57.48'}",CHEMBL77867,,CHEMBL77867,7.17,0,http://www.openphacts.org/units/Nanomolar,264269,=,1,1,=,,Ki,nM,,68.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,68.0
,,488822,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(C/C=C/c3ccco3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '16.88', 'le': '0.32', 'lle': '0.91', 'sei': '28.85'}",CHEMBL136057,,CHEMBL136057,7.39,0,http://www.openphacts.org/units/Nanomolar,264270,=,1,1,=,,Ki,nM,,41.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,41.0
,,500582,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cccc4ccccc34)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '13.64', 'le': '0.25', 'lle': '-1.10', 'sei': '51.58'}",CHEMBL35411,,CHEMBL35411,6.43,0,http://www.openphacts.org/units/Nanomolar,264272,=,1,1,=,,Ki,nM,,370.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,370.0
,,500585,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3ccc4ccccc4c3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '14.08', 'le': '0.26', 'lle': '-0.89', 'sei': '53.25'}",CHEMBL416409,,CHEMBL416409,6.64,0,http://www.openphacts.org/units/Nanomolar,264271,=,1,1,=,,Ki,nM,,229.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,229.0
,,501863,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(C/C=C/c3cccs3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '16.20', 'le': '0.31', 'lle': '0.40', 'sei': '58.92'}",CHEMBL343534,,CHEMBL343534,7.35,0,http://www.openphacts.org/units/Nanomolar,264277,=,1,1,=,,Ki,nM,,45.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,45.0
,,503184,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(CC#Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '15.23', 'le': '0.28', 'lle': '0.57', 'sei': '54.41'}",CHEMBL136249,,CHEMBL136249,6.79,0,http://www.openphacts.org/units/Nanomolar,264276,=,1,1,=,,Ki,nM,,164.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,164.0
,,506647,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '16.37', 'le': '0.30', 'lle': '0.44', 'sei': '58.76'}",CHEMBL137718,,CHEMBL137718,7.33,0,http://www.openphacts.org/units/Nanomolar,264268,=,1,1,=,,Ki,nM,,47.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,47.0
,,506650,[],CHEMBL808862,Binding affinity for serotonin transporter (SERT) using [125I]RTI-55,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4o3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J Med Chem,2002.0,"{'bei': '15.32', 'le': '0.28', 'lle': '-0.05', 'sei': '27.61'}",CHEMBL136154,,CHEMBL136154,7.07,0,http://www.openphacts.org/units/Nanomolar,264275,=,1,1,=,,Ki,nM,,85.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,85.0
,,512916,[],CHEMBL804588,Inhibition of [125I]RTI-55 binding to human serotonin transporter expressed in human embryonic kidney cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1C2CCC1C(C(=O)Oc1ccccc1)C(c1ccc(Cl)cc1)C2,,,CHEMBL1149321,J Med Chem,2004.0,"{'bei': '18.01', 'le': '0.35', 'lle': '1.90', 'sei': '21.70'}",CHEMBL14144,,CHEMBL14144,6.41,0,http://www.openphacts.org/units/Nanomolar,14885,=,1,1,=,,Ki,nM,,390.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,390.0
,,512920,[],CHEMBL804588,Inhibition of [125I]RTI-55 binding to human serotonin transporter expressed in human embryonic kidney cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,,CHEMBL1149321,J Med Chem,2004.0,"{'bei': '27.11', 'le': '0.50', 'lle': '4.99', 'sei': '24.26'}",CHEMBL549,CITALOPRAM,CHEMBL549,8.80,1,http://www.openphacts.org/units/Nanomolar,14884,=,1,1,=,,Ki,nM,,1.6,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1.6
,,515358,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '16.26', 'le': '0.30', 'lle': '2.02', 'sei': '20.74'}",CHEMBL121611,,CHEMBL121611,6.90,0,http://www.openphacts.org/units/Nanomolar,230402,=,1,1,=,,Ki,nM,,125.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,125.0
,,517782,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,O=C1CN(CCc2ccccc2)CCN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '15.41', 'le': '0.29', 'lle': '2.48', 'sei': '21.18'}",CHEMBL122859,,CHEMBL122859,6.94,0,http://www.openphacts.org/units/Nanomolar,230400,=,1,1,=,,Ki,nM,,114.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,114.0
,,519082,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '14.77', 'le': '0.27', 'lle': '0.68', 'sei': '40.47'}",CHEMBL123252,,CHEMBL123252,6.36,0,http://www.openphacts.org/units/Nanomolar,230411,=,1,1,=,,Ki,nM,,438.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,438.0
,,519355,[],CHEMBL804588,Inhibition of [125I]RTI-55 binding to human serotonin transporter expressed in human embryonic kidney cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(/C=C\Br)cc2)CC2CCC1N2C,,,CHEMBL1149321,J Med Chem,2004.0,"{'bei': '27.72', 'le': '0.63', 'lle': '6.31', 'sei': '34.18'}",CHEMBL14305,,CHEMBL14305,10.10,0,http://www.openphacts.org/units/Nanomolar,14879,=,1,1,=,,Ki,nM,,0.08,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,0.08
,,520590,[],CHEMBL804588,Inhibition of [125I]RTI-55 binding to human serotonin transporter expressed in human embryonic kidney cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,,,CHEMBL1149321,J Med Chem,2004.0,"{'bei': '25.93', 'le': '0.67', 'lle': '6.81', 'sei': '26.87'}",CHEMBL428706,,CHEMBL428706,10.30,0,http://www.openphacts.org/units/Nanomolar,14877,=,1,1,=,,Ki,nM,,0.05,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,0.05
,,523079,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,O=C(Cc1ccccc1)NCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '13.54', 'le': '0.25', 'lle': '1.53', 'sei': '11.79'}",CHEMBL420900,,CHEMBL420900,5.94,0,http://www.openphacts.org/units/Nanomolar,230403,=,1,1,=,,Ki,nM,,1150.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1150.0
,,532444,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,O=C(Cc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '14.74', 'le': '0.28', 'lle': '2.23', 'sei': '12.42'}",CHEMBL333667,,CHEMBL333667,6.25,0,http://www.openphacts.org/units/Nanomolar,230408,=,1,1,=,,Ki,nM,,556.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,556.0
,,535043,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '13.96', 'le': '0.26', 'lle': '0.53', 'sei': '37.02'}",CHEMBL122452,,CHEMBL122452,5.82,0,http://www.openphacts.org/units/Nanomolar,230399,=,1,1,=,,Ki,nM,,1530.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1530.0
,,535129,[],CHEMBL804586,Inhibition of [125I]RTI-55 binding to serotonin transporter (SERT) expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,,,CHEMBL1132179,J Med Chem,1999.0,"{'bei': '14.32', 'le': '0.27', 'lle': '1.87', 'sei': '12.47'}",CHEMBL2112594,,CHEMBL2112594,6.28,0,http://www.openphacts.org/units/Nanomolar,230404,=,1,1,=,,Ki,nM,,523.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,523.0
,,535339,[],CHEMBL804588,Inhibition of [125I]RTI-55 binding to human serotonin transporter expressed in human embryonic kidney cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(/C=C\I)cc2)CC2CCC1N2C,,,CHEMBL1149321,J Med Chem,2004.0,"{'bei': '24.21', 'le': '0.62', 'lle': '6.13', 'sei': '33.71'}",CHEMBL275212,,CHEMBL275212,9.96,0,http://www.openphacts.org/units/Nanomolar,14878,=,1,1,=,,Ki,nM,,0.11,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,0.11
